-43.2106742,-22.9343939,3,Rio Comprido
-43.2146738,-22.9364444,3,Rio Comprido
-43.2093089,-22.9332622,3,Rio Comprido
-43.208603,-22.9316389,3,Rio Comprido
-43.209818,-22.9346158,3,Rio Comprido
-43.2025096,-22.9397683,4,Botafogo
-43.2098741,-22.9340607,3,Rio Comprido
-43.2095295,-22.9328012,3,Rio Comprido
-43.2045101,-22.9590646,6,Lagoa
-43.2023424,-22.9396876,4,Botafogo
-43.2025947,-22.9397473,4,Botafogo
-43.2023138,-22.9398754,4,Botafogo
-43.201576,-22.9399126,4,Botafogo
-43.2020761,-22.9397584,4,Botafogo
-43.1997402,-22.9402554,4,Botafogo
-43.1997733,-22.9403634,4,Botafogo
-43.1985803,-22.9403162,4,Botafogo
-43.1979959,-22.9404942,4,Botafogo
-43.1961312,-22.9393664,4,Botafogo
-43.1983696,-22.9403901,4,Botafogo
-43.2041154,-22.9614927,6,Lagoa
-43.2038264,-22.9642677,6,Lagoa
-43.2044305,-22.9621506,6,Lagoa
-43.2038413,-22.9632722,6,Lagoa
-43.2039651,-22.9626135,6,Lagoa
-43.2038507,-22.96254,6,Lagoa
-43.2051555,-22.9618284,6,Lagoa
-43.2062348,-22.9627146,6,Lagoa
-43.2041697,-22.9608212,6,Lagoa
-43.2160762,-22.9862208,6,Lagoa
-43.1984076,-22.9771327,6,Lagoa
-43.1973128,-22.976728,6,Lagoa
-43.2076875,-22.9737748,6,Lagoa
-43.2077451,-22.973628,6,Lagoa
-43.2078163,-22.9738053,6,Lagoa
-43.203553,-22.9667396,6,Lagoa
-43.2048881,-22.9685706,6,Lagoa
-43.2035461,-22.9673655,6,Lagoa
-43.2127196,-22.9632172,6,Lagoa
-43.2154476,-22.9647266,6,Lagoa
-43.2175118,-22.9676965,6,Lagoa
-43.1948539,-22.9766991,5,Copacabana
-43.1943664,-22.9767458,5,Copacabana
-43.2145445,-22.9803248,6,Lagoa
-43.2160292,-22.9796686,6,Lagoa
-43.2166529,-22.9862838,6,Lagoa
-43.1959156,-22.9874305,6,Lagoa
-43.1963964,-22.9872839,6,Lagoa
-43.1958569,-22.987572,6,Lagoa
-43.1978878,-22.9868499,6,Lagoa
-43.1979793,-22.9868382,6,Lagoa
-43.211199,-22.9862459,6,Lagoa
-43.1951544,-22.9847169,6,Lagoa
-43.1941326,-22.9839146,5,Copacabana
-43.1950155,-22.9836202,5,Copacabana
-43.1935119,-22.9847049,5,Copacabana
-43.1934489,-22.9836232,5,Copacabana
-43.1945812,-22.9878797,6,Lagoa
-43.1916004,-22.9871372,5,Copacabana
-43.1923406,-22.9885887,6,Lagoa
-43.1908123,-22.9869375,5,Copacabana
-43.1947614,-22.9818428,5,Copacabana
-43.19449,-22.9827121,5,Copacabana
-43.195353,-22.9819892,5,Copacabana
-43.1963002,-22.9864479,6,Lagoa
-43.1967956,-22.9859699,6,Lagoa
-43.1965041,-22.9857245,6,Lagoa
-43.1973743,-22.9857183,6,Lagoa
-43.1870573,-22.9523821,4,Botafogo
-43.1859437,-22.9538221,4,Botafogo
-43.1865985,-22.9522198,4,Botafogo
-43.1865267,-22.9542702,4,Botafogo
-43.184384,-22.9547722,4,Botafogo
-43.1888539,-22.9495515,4,Botafogo
-43.1894032,-22.9472606,4,Botafogo
-43.1897608,-22.9497451,4,Botafogo
-43.188185,-22.946019,4,Botafogo
-43.1881835,-22.9459244,4,Botafogo
-43.188089,-22.9472463,4,Botafogo
-43.1868522,-22.9462216,4,Botafogo
-43.1824898,-22.9490962,4,Botafogo
-43.1857812,-22.949429,4,Botafogo
-43.185923,-22.9479986,4,Botafogo
-43.1861572,-22.9494532,4,Botafogo
-43.1873946,-22.9495085,4,Botafogo
-43.1877744,-22.9495152,4,Botafogo
-43.188611,-22.9529309,4,Botafogo
-43.1910634,-22.9500513,4,Botafogo
-43.1920353,-22.9503075,4,Botafogo
-43.1922622,-22.9503654,4,Botafogo
-43.1906725,-22.9536475,4,Botafogo
-43.1928698,-22.9505245,4,Botafogo
-43.1936208,-22.9508801,4,Botafogo
-43.1941513,-22.9511459,4,Botafogo
-43.1944668,-22.9513056,4,Botafogo
-43.1937661,-22.9522195,4,Botafogo
-43.1963715,-22.9525759,4,Botafogo
-43.1972885,-22.9518656,4,Botafogo
-43.1964203,-22.952657,4,Botafogo
-43.1869542,-22.946868,4,Botafogo
-43.1856798,-22.9464069,4,Botafogo
-43.1856326,-22.9461124,4,Botafogo
-43.1877325,-22.9526218,4,Botafogo
-43.1874769,-22.9525391,4,Botafogo
-43.1860295,-22.956291,4,Botafogo
-43.1852553,-22.9560583,4,Botafogo
-43.1862881,-22.9556425,4,Botafogo
-43.1867851,-22.9543812,4,Botafogo
-43.1878768,-22.9548813,4,Botafogo
-43.1972329,-22.9559812,4,Botafogo
-43.1965854,-22.9557562,4,Botafogo
-43.196218,-22.9556263,4,Botafogo
-43.1952647,-22.9552661,4,Botafogo
-43.1956081,-22.9543686,4,Botafogo
-43.1946244,-22.9550434,4,Botafogo
-43.1928816,-22.9544292,4,Botafogo
-43.1926334,-22.9550457,4,Botafogo
-43.1922689,-22.9542074,4,Botafogo
-43.1909365,-22.953741,4,Botafogo
-43.1898082,-22.9533446,4,Botafogo
-43.1841059,-22.9513022,4,Botafogo
-43.1840345,-22.9521892,4,Botafogo
-43.1872255,-22.956703,4,Botafogo
-43.1889055,-22.9553432,4,Botafogo
-43.1837755,-22.9520725,4,Botafogo
-43.1914342,-22.9580952,4,Botafogo
-43.1911755,-22.9580449,4,Botafogo
-43.1914235,-22.9582854,4,Botafogo
-43.1850468,-22.9558916,4,Botafogo
-43.1848034,-22.9556165,4,Botafogo
-43.1824554,-22.9522945,4,Botafogo
-43.1820358,-22.9526446,4,Botafogo
-43.1822426,-22.9520327,4,Botafogo
-43.1936657,-22.9524661,4,Botafogo
-43.1935838,-22.9524488,4,Botafogo
-43.1930558,-22.9540003,4,Botafogo
